relative_path_a,relative_path_b,split_a,split_b,class_a,class_b,phash_distance,dhash_distance,cross_split,different_class
Training/notumor/Tr-no_1328.jpg,Testing/notumor/Te-no_263.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1328.jpg,Testing/notumor/Te-no_294.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1328.jpg,Testing/notumor/Te-no_318.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1330.jpg,Testing/notumor/Te-no_31.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1337.jpg,Testing/notumor/Te-no_156.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_1338.jpg,Testing/notumor/Te-no_161.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1338.jpg,Testing/notumor/Te-no_329.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1338.jpg,Testing/notumor/Te-no_71.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1341.jpg,Testing/notumor/Te-no_162.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1346.jpg,Testing/notumor/Te-no_281.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1347.jpg,Testing/notumor/Te-no_281.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1350.jpg,Testing/notumor/Te-no_288.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1355.jpg,Testing/notumor/Te-no_161.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1355.jpg,Testing/notumor/Te-no_329.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1355.jpg,Testing/notumor/Te-no_71.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1356.jpg,Testing/notumor/Te-no_101.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1356.jpg,Testing/notumor/Te-no_185.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1356.jpg,Testing/notumor/Te-no_195.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1356.jpg,Testing/notumor/Te-no_303.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1356.jpg,Testing/notumor/Te-no_89.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1359.jpg,Testing/notumor/Te-no_218.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_136.jpg,Testing/notumor/Te-no_84.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1362.jpg,Testing/notumor/Te-no_197.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1362.jpg,Testing/notumor/Te-no_353.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1364.jpg,Testing/notumor/Te-no_242.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1364.jpg,Testing/notumor/Te-no_266.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1367.jpg,Testing/notumor/Te-no_288.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1368.jpg,Testing/notumor/Te-no_48.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1368.jpg,Testing/notumor/Te-no_69.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_137.jpg,Testing/notumor/Te-no_187.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1370.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1370.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1370.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1371.jpg,Testing/notumor/Te-no_11.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1375.jpg,Testing/notumor/Te-no_35.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1375.jpg,Testing/notumor/Te-no_383.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1377.jpg,Testing/notumor/Te-no_253.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1381.jpg,Testing/notumor/Te-no_248.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1385.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1385.jpg,Testing/notumor/Te-no_285.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1385.jpg,Testing/notumor/Te-no_344.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1385.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1385.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1386.jpg,Testing/notumor/Te-no_104.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1387.jpg,Testing/notumor/Te-no_193.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1387.jpg,Testing/notumor/Te-no_239.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1389.jpg,Testing/notumor/Te-no_299.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1389.jpg,Testing/notumor/Te-no_312.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_139.jpg,Testing/notumor/Te-no_258.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1392.jpg,Testing/notumor/Te-no_61.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1396.jpg,Testing/notumor/Te-no_176.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1396.jpg,Testing/notumor/Te-no_387.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1399.jpg,Testing/notumor/Te-no_199.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1399.jpg,Testing/notumor/Te-no_370.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_143.jpg,Testing/notumor/Te-no_258.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_145.jpg,Testing/notumor/Te-no_129.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_145.jpg,Testing/notumor/Te-no_131.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_145.jpg,Testing/notumor/Te-no_147.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_145.jpg,Testing/notumor/Te-no_395.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_146.jpg,Testing/notumor/Te-no_219.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_147.jpg,Testing/notumor/Te-no_167.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_149.jpg,Testing/notumor/Te-no_300.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_149.jpg,Testing/notumor/Te-no_99.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_151.jpg,Testing/notumor/Te-no_1.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_154.jpg,Testing/notumor/Te-no_134.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_154.jpg,Testing/notumor/Te-no_58.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_158.jpg,Testing/notumor/Te-no_245.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_159.jpg,Testing/notumor/Te-no_246.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_16.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_16.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_16.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_160.jpg,Testing/notumor/Te-no_307.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_164.jpg,Testing/notumor/Te-no_288.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_170.jpg,Testing/notumor/Te-no_228.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_175.jpg,Testing/notumor/Te-no_258.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_177.jpg,Testing/notumor/Te-no_111.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_177.jpg,Testing/notumor/Te-no_361.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_177.jpg,Testing/notumor/Te-no_80.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_184.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_184.jpg,Testing/notumor/Te-no_285.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_184.jpg,Testing/notumor/Te-no_344.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_184.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_184.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_187.jpg,Testing/notumor/Te-no_339.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_188.jpg,Testing/notumor/Te-no_238.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_19.jpg,Testing/notumor/Te-no_24.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_19.jpg,Testing/notumor/Te-no_396.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_191.jpg,Testing/notumor/Te-no_204.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_191.jpg,Testing/notumor/Te-no_50.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_194.jpg,Testing/notumor/Te-no_8.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_2.jpg,Testing/notumor/Te-no_358.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_200.jpg,Testing/notumor/Te-no_120.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_200.jpg,Testing/notumor/Te-no_399.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_203.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_205.jpg,Testing/notumor/Te-no_333.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_207.jpg,Testing/notumor/Te-no_116.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_21.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_118.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_158.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_171.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_262.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_397.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_213.jpg,Testing/notumor/Te-no_44.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_217.jpg,Testing/notumor/Te-no_322.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_219.jpg,Testing/notumor/Te-no_8.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_220.jpg,Testing/notumor/Te-no_314.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_223.jpg,Testing/notumor/Te-no_127.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_223.jpg,Testing/notumor/Te-no_357.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_224.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_227.jpg,Testing/notumor/Te-no_233.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_23.jpg,Testing/notumor/Te-no_4.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_232.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_234.jpg,Testing/notumor/Te-no_11.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_236.jpg,Testing/notumor/Te-no_119.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_236.jpg,Testing/notumor/Te-no_206.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_239.jpg,Testing/notumor/Te-no_170.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_24.jpg,Testing/notumor/Te-no_198.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_24.jpg,Testing/notumor/Te-no_25.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_24.jpg,Testing/notumor/Te-no_336.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_24.jpg,Testing/notumor/Te-no_85.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_24.jpg,Testing/notumor/Te-no_90.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_241.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_246.jpg,Testing/notumor/Te-no_41.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_247.jpg,Testing/notumor/Te-no_150.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_249.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_251.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_253.jpg,Testing/notumor/Te-no_125.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_253.jpg,Testing/notumor/Te-no_276.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_118.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_158.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_171.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_262.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_397.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_254.jpg,Testing/notumor/Te-no_44.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_259.jpg,Testing/notumor/Te-no_183.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_264.jpg,Testing/notumor/Te-no_269.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_264.jpg,Testing/notumor/Te-no_53.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_267.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_27.jpg,Testing/notumor/Te-no_97.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_270.jpg,Testing/notumor/Te-no_125.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_270.jpg,Testing/notumor/Te-no_276.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_270.jpg,Testing/notumor/Te-no_33.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_271.jpg,Testing/notumor/Te-no_249.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_271.jpg,Testing/notumor/Te-no_261.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_272.jpg,Testing/notumor/Te-no_180.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_272.jpg,Testing/notumor/Te-no_379.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_272.jpg,Testing/notumor/Te-no_72.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_272.jpg,Testing/notumor/Te-no_88.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_276.jpg,Testing/notumor/Te-no_176.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_276.jpg,Testing/notumor/Te-no_387.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_278.jpg,Testing/notumor/Te-no_245.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_29.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_290.jpg,Testing/notumor/Te-no_204.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_290.jpg,Testing/notumor/Te-no_50.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_291.jpg,Testing/notumor/Te-no_81.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_293.jpg,Testing/notumor/Te-no_115.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_293.jpg,Testing/notumor/Te-no_304.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_294.jpg,Testing/notumor/Te-no_105.jpg,train,test,notumor,notumor,0,7,True,False
